"","station","date","hour","day_week","entries"
"40823","79 ST","05-25-11",20,"Wednesday",671
"40824","79 ST","05-26-11",4,"Thursday",171
"40825","79 ST","05-26-11",12,"Thursday",2797
"40826","79 ST","05-26-11",16,"Thursday",1015
"40827","79 ST","05-26-11",20,"Thursday",649
"40828","79 ST","05-27-11",0,"Friday",203
"40829","79 ST","05-27-11",4,"Friday",26
"40830","79 ST","05-27-11",8,"Friday",620
"40831","79 ST","05-27-11",12,"Friday",3264
"40832","79 ST","05-27-11",16,"Friday",1276
"40833","79 ST","05-27-11",20,"Friday",633
"40834","79 ST","05-28-11",0,"Saturday",248
"40835","79 ST","05-28-11",4,"Saturday",23
"40836","79 ST","05-28-11",12,"Saturday",1118
"40837","79 ST","05-28-11",16,"Saturday",1085
"40838","79 ST","05-28-11",20,"Saturday",451
"40839","79 ST","05-29-11",0,"Sunday",204
"40840","79 ST","05-29-11",4,"Sunday",27
"40841","79 ST","05-29-11",8,"Sunday",97
"40842","79 ST","05-29-11",12,"Sunday",1225
"40843","79 ST","05-29-11",16,"Sunday",667
"40844","79 ST","05-29-11",20,"Sunday",353
"40845","79 ST","05-30-11",0,"Monday",186
"40846","79 ST","05-30-11",4,"Monday",28
"40847","79 ST","05-30-11",8,"Monday",168
"40848","79 ST","05-30-11",12,"Monday",1402
"40849","79 ST","05-30-11",16,"Monday",773
"40850","79 ST","05-30-11",20,"Monday",396
"40851","79 ST","05-31-11",0,"Tuesday",163
"40852","79 ST","05-31-11",4,"Tuesday",21
"40853","79 ST","05-31-11",8,"Tuesday",1316
"40854","79 ST","05-31-11",12,"Tuesday",2676
"40855","79 ST","05-31-11",16,"Tuesday",1205
"40856","79 ST","05-31-11",20,"Tuesday",667
"40857","18 AVE","05-01-11",0,"Sunday",168
"40858","18 AVE","05-01-11",4,"Sunday",40
"40859","18 AVE","05-01-11",12,"Sunday",473
"40860","18 AVE","05-01-11",16,"Sunday",412
"40861","18 AVE","05-01-11",20,"Sunday",264
"40862","18 AVE","05-02-11",0,"Monday",121
"40863","18 AVE","05-02-11",4,"Monday",28
"40864","18 AVE","05-02-11",8,"Monday",786
"40865","18 AVE","05-02-11",12,"Monday",2870
"40866","18 AVE","05-02-11",16,"Monday",567
"40867","18 AVE","05-02-11",20,"Monday",745
"40868","18 AVE","05-03-11",0,"Tuesday",232
"40869","18 AVE","05-03-11",4,"Tuesday",42
"40870","18 AVE","05-03-11",8,"Tuesday",1933
"40871","18 AVE","05-03-11",12,"Tuesday",1812
"40872","18 AVE","05-03-11",16,"Tuesday",546
"40873","18 AVE","05-03-11",20,"Tuesday",760
"40874","18 AVE","05-04-11",0,"Wednesday",261
"40875","18 AVE","05-04-11",4,"Wednesday",35
"40876","18 AVE","05-04-11",8,"Wednesday",526
"40877","18 AVE","05-04-11",12,"Wednesday",3144
"40878","18 AVE","05-04-11",16,"Wednesday",481
"40879","18 AVE","05-04-11",20,"Wednesday",782
"40880","18 AVE","05-05-11",0,"Thursday",223
"40881","18 AVE","05-05-11",4,"Thursday",46
"40882","18 AVE","05-05-11",12,"Thursday",4026
"40883","18 AVE","05-05-11",16,"Thursday",796
"40884","18 AVE","05-05-11",20,"Thursday",822
"40885","18 AVE","05-06-11",0,"Friday",312
"40886","18 AVE","05-06-11",4,"Friday",46
"40887","18 AVE","05-06-11",8,"Friday",1907
"40888","18 AVE","05-06-11",12,"Friday",2102
"40889","18 AVE","05-06-11",16,"Friday",813
"40890","18 AVE","05-06-11",20,"Friday",804
"40891","18 AVE","05-07-11",0,"Saturday",378
"40892","18 AVE","05-07-11",4,"Saturday",38
"40893","18 AVE","05-07-11",12,"Saturday",604
"40894","18 AVE","05-08-11",0,"Sunday",952
"40895","18 AVE","05-08-11",4,"Sunday",47
"40896","18 AVE","05-08-11",12,"Sunday",429
"40897","18 AVE","05-08-11",16,"Sunday",360
"40898","18 AVE","05-08-11",20,"Sunday",271
"40899","18 AVE","05-09-11",0,"Monday",145
"40900","18 AVE","05-09-11",4,"Monday",25
"40901","18 AVE","05-09-11",12,"Monday",4032
"40902","18 AVE","05-09-11",16,"Monday",773
"40903","18 AVE","05-09-11",20,"Monday",784
"40904","18 AVE","05-10-11",0,"Tuesday",274
"40905","18 AVE","05-10-11",4,"Tuesday",46
"40906","18 AVE","05-10-11",8,"Tuesday",824
"40907","18 AVE","05-10-11",12,"Tuesday",3208
"40908","18 AVE","05-10-11",16,"Tuesday",831
"40909","18 AVE","05-10-11",20,"Tuesday",822
"40910","18 AVE","05-11-11",0,"Wednesday",239
"40911","18 AVE","05-11-11",4,"Wednesday",40
"40912","18 AVE","05-11-11",8,"Wednesday",1142
"40913","18 AVE","05-11-11",12,"Wednesday",2884
"40914","18 AVE","05-11-11",16,"Wednesday",815
"40915","18 AVE","05-11-11",20,"Wednesday",838
"40916","18 AVE","05-12-11",0,"Thursday",261
"40917","18 AVE","05-12-11",4,"Thursday",46
"40918","18 AVE","05-12-11",12,"Thursday",4064
"40919","18 AVE","05-12-11",16,"Thursday",859
"40920","18 AVE","05-12-11",20,"Thursday",885
"40921","18 AVE","05-13-11",0,"Friday",280
"40922","18 AVE","05-13-11",4,"Friday",51
"40923","18 AVE","05-13-11",8,"Friday",1283
"40924","18 AVE","05-13-11",12,"Friday",2615
"40925","18 AVE","05-13-11",16,"Friday",906
"40926","18 AVE","05-13-11",20,"Friday",871
"40927","18 AVE","05-14-11",0,"Saturday",343
"40928","18 AVE","05-14-11",4,"Saturday",39
"40929","18 AVE","05-14-11",12,"Saturday",629
"40930","18 AVE","05-14-11",16,"Saturday",453
"40931","18 AVE","05-14-11",20,"Saturday",303
"40932","18 AVE","05-15-11",0,"Sunday",169
"40933","18 AVE","05-15-11",4,"Sunday",33
"40934","18 AVE","05-15-11",12,"Sunday",402
"40935","18 AVE","05-15-11",16,"Sunday",296
"40936","18 AVE","05-15-11",20,"Sunday",250
"40937","18 AVE","05-16-11",0,"Monday",113
"40938","18 AVE","05-16-11",4,"Monday",19
"40939","18 AVE","05-16-11",8,"Monday",613
"40940","18 AVE","05-16-11",12,"Monday",3200
"40941","18 AVE","05-16-11",16,"Monday",606
"40942","18 AVE","05-16-11",20,"Monday",714
"40943","18 AVE","05-17-11",0,"Tuesday",241
"40944","18 AVE","05-17-11",4,"Tuesday",37
"40945","18 AVE","05-17-11",8,"Tuesday",1254
"40946","18 AVE","05-17-11",12,"Tuesday",2459
"40947","18 AVE","05-17-11",16,"Tuesday",759
"40948","18 AVE","05-17-11",20,"Tuesday",727
"40949","18 AVE","05-18-11",0,"Wednesday",252
"40950","18 AVE","05-18-11",4,"Wednesday",44
"40951","18 AVE","05-18-11",12,"Wednesday",3639
"40952","18 AVE","05-18-11",16,"Wednesday",557
"40953","18 AVE","05-18-11",20,"Wednesday",709
"40954","18 AVE","05-19-11",0,"Thursday",258
"40955","18 AVE","05-19-11",4,"Thursday",23
"40956","18 AVE","05-19-11",8,"Thursday",857
"40957","18 AVE","05-19-11",12,"Thursday",3070
"40958","18 AVE","05-19-11",16,"Thursday",825
"40959","18 AVE","05-19-11",20,"Thursday",804
"40960","18 AVE","05-20-11",0,"Friday",258
"40961","18 AVE","05-20-11",4,"Friday",46
"40962","18 AVE","05-20-11",12,"Friday",3849
"40963","18 AVE","05-20-11",16,"Friday",807
"40964","18 AVE","05-20-11",20,"Friday",850
"40965","18 AVE","05-21-11",0,"Saturday",373
"40966","18 AVE","05-21-11",4,"Saturday",52
"40967","18 AVE","05-21-11",12,"Saturday",648
"40968","18 AVE","05-21-11",16,"Saturday",445
"40969","18 AVE","05-21-11",20,"Saturday",342
"40970","18 AVE","05-22-11",0,"Sunday",172
"40971","18 AVE","05-22-11",4,"Sunday",35
"40972","18 AVE","05-22-11",12,"Sunday",414
"40973","18 AVE","05-22-11",16,"Sunday",310
"40974","18 AVE","05-22-11",20,"Sunday",261
"40975","18 AVE","05-23-11",0,"Monday",118
"40976","18 AVE","05-23-11",4,"Monday",22
"40977","18 AVE","05-23-11",8,"Monday",1379
"40978","18 AVE","05-23-11",12,"Monday",2293
"40979","18 AVE","05-23-11",16,"Monday",603
"40980","18 AVE","05-23-11",20,"Monday",792
"40981","18 AVE","05-24-11",0,"Tuesday",262
"40982","18 AVE","05-24-11",4,"Tuesday",34
"40983","18 AVE","05-24-11",8,"Tuesday",564
"40984","18 AVE","05-24-11",12,"Tuesday",3160
"40985","18 AVE","05-24-11",16,"Tuesday",477
"40986","18 AVE","05-24-11",20,"Tuesday",799
"40987","18 AVE","05-25-11",0,"Wednesday",283
"40988","18 AVE","05-25-11",4,"Wednesday",53
"40989","18 AVE","05-25-11",12,"Wednesday",3793
"40990","18 AVE","05-25-11",16,"Wednesday",598
"40991","18 AVE","05-25-11",20,"Wednesday",844
"40992","18 AVE","05-26-11",0,"Thursday",293
"40993","18 AVE","05-26-11",4,"Thursday",39
"40994","18 AVE","05-26-11",8,"Thursday",1926
"40995","18 AVE","05-26-11",12,"Thursday",889
"40996","18 AVE","05-26-11",16,"Thursday",1194
"40997","18 AVE","05-26-11",20,"Thursday",1641
"40998","18 AVE","05-27-11",0,"Friday",290
"40999","18 AVE","05-27-11",4,"Friday",48
"41000","18 AVE","05-27-11",8,"Friday",558
"41001","18 AVE","05-27-11",12,"Friday",3186
"41002","18 AVE","05-27-11",16,"Friday",880
"41003","18 AVE","05-27-11",20,"Friday",862
"41004","18 AVE","05-28-11",0,"Saturday",360
"41005","18 AVE","05-28-11",4,"Saturday",42
"41006","18 AVE","05-28-11",12,"Saturday",1521
"41007","18 AVE","05-28-11",16,"Saturday",884
"41008","18 AVE","05-28-11",20,"Saturday",546
"41009","18 AVE","05-29-11",0,"Sunday",333
"41010","18 AVE","05-29-11",4,"Sunday",61
"41011","18 AVE","05-29-11",12,"Sunday",1281
"41012","18 AVE","05-29-11",16,"Sunday",784
"41013","18 AVE","05-29-11",20,"Sunday",572
"41014","18 AVE","05-30-11",0,"Monday",258
"41015","18 AVE","05-30-11",4,"Monday",28
"41016","18 AVE","05-30-11",8,"Monday",220
"41017","18 AVE","05-30-11",12,"Monday",1227
"41018","18 AVE","05-30-11",16,"Monday",829
"41019","18 AVE","05-30-11",20,"Monday",616
"41020","18 AVE","05-31-11",0,"Tuesday",308
"41021","18 AVE","05-31-11",4,"Tuesday",44
"41022","18 AVE","05-31-11",8,"Tuesday",1862
"41023","18 AVE","05-31-11",12,"Tuesday",1982
"41024","18 AVE","05-31-11",16,"Tuesday",888
"41025","18 AVE","05-31-11",20,"Tuesday",748
"41026","20 AVE","05-01-11",0,"Sunday",172
"41027","20 AVE","05-01-11",4,"Sunday",26
"41028","20 AVE","05-01-11",8,"Sunday",76
"41029","20 AVE","05-01-11",12,"Sunday",688
"41030","20 AVE","05-01-11",16,"Sunday",450
"41031","20 AVE","05-01-11",20,"Sunday",249
"41032","20 AVE","05-02-11",0,"Monday",138
"41033","20 AVE","05-02-11",4,"Monday",30
"41034","20 AVE","05-02-11",8,"Monday",1101
"41035","20 AVE","05-02-11",12,"Monday",1951
"41036","20 AVE","05-02-11",16,"Monday",518
"41037","20 AVE","05-02-11",20,"Monday",567
"41038","20 AVE","05-03-11",0,"Tuesday",227
"41039","20 AVE","05-03-11",4,"Tuesday",25
"41040","20 AVE","05-03-11",8,"Tuesday",939
"41041","20 AVE","05-03-11",12,"Tuesday",2201
"41042","20 AVE","05-04-11",4,"Wednesday",1381
"41043","20 AVE","05-04-11",12,"Wednesday",3063
"41044","20 AVE","05-04-11",16,"Wednesday",522
"41045","20 AVE","05-04-11",20,"Wednesday",528
"41046","20 AVE","05-05-11",0,"Thursday",172
"41047","20 AVE","05-05-11",4,"Thursday",23
"41048","20 AVE","05-05-11",8,"Thursday",626
"41049","20 AVE","05-05-11",12,"Thursday",2593
"41050","20 AVE","05-05-11",16,"Thursday",697
"41051","20 AVE","05-05-11",20,"Thursday",574
"41052","20 AVE","05-06-11",0,"Friday",271
"41053","20 AVE","05-06-11",4,"Friday",33
"41054","20 AVE","05-06-11",8,"Friday",923
"41055","20 AVE","05-06-11",12,"Friday",2214
"41056","20 AVE","05-06-11",16,"Friday",711
"41057","20 AVE","05-06-11",20,"Friday",687
"41058","20 AVE","05-07-11",0,"Saturday",304
"41059","20 AVE","05-07-11",4,"Saturday",31
"41060","20 AVE","05-07-11",12,"Saturday",913
"41061","20 AVE","05-07-11",16,"Saturday",489
"41062","20 AVE","05-07-11",20,"Saturday",342
"41063","20 AVE","05-08-11",0,"Sunday",183
"41064","20 AVE","05-08-11",4,"Sunday",30
"41065","20 AVE","05-08-11",8,"Sunday",52
"41066","20 AVE","05-08-11",12,"Sunday",565
"41067","20 AVE","05-08-11",16,"Sunday",457
"41068","20 AVE","05-08-11",20,"Sunday",288
"41069","20 AVE","05-09-11",0,"Monday",127
"41070","20 AVE","05-09-11",4,"Monday",30
"41071","20 AVE","05-09-11",8,"Monday",632
"41072","20 AVE","05-09-11",12,"Monday",2579
"41073","20 AVE","05-09-11",16,"Monday",662
"41074","20 AVE","05-09-11",20,"Monday",592
"41075","20 AVE","05-10-11",0,"Tuesday",225
"41076","20 AVE","05-10-11",4,"Tuesday",25
"41077","20 AVE","05-10-11",8,"Tuesday",923
"41078","20 AVE","05-10-11",12,"Tuesday",2305
"41079","20 AVE","05-10-11",16,"Tuesday",680
"41080","20 AVE","05-10-11",20,"Tuesday",622
"41081","20 AVE","05-11-11",0,"Wednesday",233
"41082","20 AVE","05-11-11",4,"Wednesday",37
"41083","20 AVE","05-11-11",12,"Wednesday",3215
"41084","20 AVE","05-11-11",16,"Wednesday",655
"41085","20 AVE","05-11-11",20,"Wednesday",651
"41086","20 AVE","05-12-11",0,"Thursday",221
"41087","20 AVE","05-12-11",4,"Thursday",22
"41088","20 AVE","05-12-11",12,"Thursday",3185
"41089","20 AVE","05-12-11",16,"Thursday",732
"41090","20 AVE","05-12-11",20,"Thursday",635
"41091","20 AVE","05-13-11",0,"Friday",242
"41092","20 AVE","05-13-11",4,"Friday",30
"41093","20 AVE","05-13-11",12,"Friday",3064
"41094","20 AVE","05-13-11",16,"Friday",750
"41095","20 AVE","05-13-11",20,"Friday",645
"41096","20 AVE","05-14-11",0,"Saturday",299
"41097","20 AVE","05-14-11",4,"Saturday",26
"41098","20 AVE","05-14-11",12,"Saturday",955
"41099","20 AVE","05-14-11",16,"Saturday",479
"41100","20 AVE","05-14-11",20,"Saturday",372
"41101","20 AVE","05-15-11",0,"Sunday",156
"41102","20 AVE","05-15-11",4,"Sunday",43
"41103","20 AVE","05-15-11",8,"Sunday",67
"41104","20 AVE","05-15-11",12,"Sunday",566
"41105","20 AVE","05-15-11",16,"Sunday",373
"41106","20 AVE","05-15-11",20,"Sunday",255
"41107","20 AVE","05-16-11",0,"Monday",130
"41108","20 AVE","05-16-11",4,"Monday",38
"41109","20 AVE","05-16-11",8,"Monday",1149
"41110","20 AVE","05-16-11",12,"Monday",1918
"41111","20 AVE","05-16-11",16,"Monday",537
"41112","20 AVE","05-16-11",20,"Monday",528
"41113","20 AVE","05-17-11",0,"Tuesday",221
"41114","20 AVE","05-17-11",4,"Tuesday",31
"41115","20 AVE","05-17-11",8,"Tuesday",906
"41116","20 AVE","05-17-11",12,"Tuesday",2107
"41117","20 AVE","05-17-11",16,"Tuesday",607
"41118","20 AVE","05-17-11",20,"Tuesday",536
"41119","20 AVE","05-18-11",0,"Wednesday",241
"41120","20 AVE","05-18-11",4,"Wednesday",13
"41121","20 AVE","05-18-11",8,"Wednesday",602
"41122","20 AVE","05-18-11",12,"Wednesday",2425
"41123","20 AVE","05-18-11",16,"Wednesday",600
"41124","20 AVE","05-18-11",20,"Wednesday",522
"41125","20 AVE","05-19-11",0,"Thursday",208
"41126","20 AVE","05-19-11",4,"Thursday",33
"41127","20 AVE","05-19-11",12,"Thursday",3082
"41128","20 AVE","05-19-11",16,"Thursday",682
"41129","20 AVE","05-19-11",20,"Thursday",621
"41130","20 AVE","05-20-11",0,"Friday",268
"41131","20 AVE","05-20-11",4,"Friday",46
"41132","20 AVE","05-20-11",20,"Friday",2558
"41133","20 AVE","05-21-11",0,"Saturday",2047
"41134","20 AVE","05-21-11",4,"Saturday",27
"41135","20 AVE","05-21-11",12,"Saturday",915
"41136","20 AVE","05-21-11",16,"Saturday",491
"41137","20 AVE","05-21-11",20,"Saturday",325
"41138","20 AVE","05-22-11",0,"Sunday",171
"41139","20 AVE","05-22-11",4,"Sunday",28
"41140","20 AVE","05-22-11",8,"Sunday",66
"41141","20 AVE","05-22-11",12,"Sunday",612
"41142","20 AVE","05-22-11",16,"Sunday",368
"41143","20 AVE","05-22-11",20,"Sunday",280
"41144","20 AVE","05-23-11",0,"Monday",129
"41145","20 AVE","05-23-11",4,"Monday",29
"41146","20 AVE","05-23-11",8,"Monday",622
"41147","20 AVE","05-23-11",12,"Monday",2357
"41148","20 AVE","05-23-11",16,"Monday",525
"41149","20 AVE","05-23-11",20,"Monday",573
"41150","20 AVE","05-24-11",0,"Tuesday",260
"41151","20 AVE","05-24-11",4,"Tuesday",27
"41152","20 AVE","05-24-11",8,"Tuesday",986
"41153","20 AVE","05-24-11",12,"Tuesday",2142
"41154","20 AVE","05-24-11",16,"Tuesday",339
"41155","20 AVE","05-24-11",20,"Tuesday",621
"41156","20 AVE","05-25-11",0,"Wednesday",231
"41157","20 AVE","05-25-11",4,"Wednesday",29
"41158","20 AVE","05-25-11",12,"Wednesday",3116
"41159","20 AVE","05-25-11",16,"Wednesday",604
"41160","20 AVE","05-25-11",20,"Wednesday",630
"41161","20 AVE","05-26-11",0,"Thursday",269
"41162","20 AVE","05-26-11",4,"Thursday",28
"41163","20 AVE","05-26-11",12,"Thursday",3145
"41164","20 AVE","05-26-11",16,"Thursday",661
"41165","20 AVE","05-26-11",20,"Thursday",591
"41166","20 AVE","05-27-11",0,"Friday",289
"41167","20 AVE","05-27-11",4,"Friday",33
"41168","20 AVE","05-27-11",12,"Friday",3081
"41169","20 AVE","05-27-11",16,"Friday",716
"41170","20 AVE","05-27-11",20,"Friday",655
"41171","20 AVE","05-28-11",0,"Saturday",342
"41172","20 AVE","05-28-11",4,"Saturday",37
"41173","20 AVE","05-28-11",12,"Saturday",1241
"41174","20 AVE","05-28-11",16,"Saturday",718
"41175","20 AVE","05-28-11",20,"Saturday",494
"41176","20 AVE","05-29-11",0,"Sunday",262
"41177","20 AVE","05-29-11",4,"Sunday",34
"41178","20 AVE","05-29-11",8,"Sunday",183
"41179","20 AVE","05-29-11",12,"Sunday",848
"41180","20 AVE","05-29-11",16,"Sunday",709
"41181","20 AVE","05-29-11",20,"Sunday",484
"41182","20 AVE","05-30-11",0,"Monday",218
"41183","20 AVE","05-30-11",4,"Monday",45
"41184","20 AVE","05-30-11",8,"Monday",192
"41185","20 AVE","05-30-11",12,"Monday",1015
"41186","20 AVE","05-30-11",16,"Monday",794
"41187","20 AVE","05-30-11",20,"Monday",532
"41188","20 AVE","05-31-11",0,"Tuesday",216
"41189","20 AVE","05-31-11",4,"Tuesday",25
"41190","20 AVE","05-31-11",8,"Tuesday",1565
"41191","20 AVE","05-31-11",12,"Tuesday",1563
"41192","20 AVE","05-31-11",16,"Tuesday",725
"41193","20 AVE","05-31-11",20,"Tuesday",643
"41194","GRANT AVE","05-01-11",0,"Sunday",461
"41195","GRANT AVE","05-01-11",4,"Sunday",98
"41196","GRANT AVE","05-01-11",12,"Sunday",376
"41197","GRANT AVE","05-01-11",16,"Sunday",684
"41198","GRANT AVE","05-01-11",20,"Sunday",923
"41199","GRANT AVE","05-02-11",0,"Monday",1014
"41200","GRANT AVE","05-02-11",4,"Monday",66
"41201","GRANT AVE","05-02-11",8,"Monday",1091
"41202","GRANT AVE","05-02-11",12,"Monday",3193
"41203","GRANT AVE","05-02-11",16,"Monday",1018
"41204","GRANT AVE","05-02-11",20,"Monday",760
"41205","GRANT AVE","05-03-11",0,"Tuesday",315
"41206","GRANT AVE","05-03-11",4,"Tuesday",59
"41207","GRANT AVE","05-03-11",8,"Tuesday",548
"41208","GRANT AVE","05-03-11",12,"Tuesday",3859
"41209","GRANT AVE","05-03-11",16,"Tuesday",1097
"41210","GRANT AVE","05-03-11",20,"Tuesday",814
"41211","GRANT AVE","05-04-11",0,"Wednesday",382
"41212","GRANT AVE","05-04-11",4,"Wednesday",83
"41213","GRANT AVE","05-04-11",8,"Wednesday",516
"41214","GRANT AVE","05-04-11",12,"Wednesday",3782
"41215","GRANT AVE","05-04-11",16,"Wednesday",1029
"41216","GRANT AVE","05-04-11",20,"Wednesday",771
"41217","GRANT AVE","05-05-11",0,"Thursday",295
"41218","GRANT AVE","05-05-11",4,"Thursday",72
"41219","GRANT AVE","05-05-11",8,"Thursday",525
"41220","GRANT AVE","05-05-11",12,"Thursday",3907
"41221","GRANT AVE","05-05-11",16,"Thursday",1078
"41222","GRANT AVE","05-05-11",20,"Thursday",872
"41223","GRANT AVE","05-06-11",0,"Friday",339
"41224","GRANT AVE","05-06-11",4,"Friday",83
"41225","GRANT AVE","05-06-11",8,"Friday",1064
"41226","GRANT AVE","05-06-11",12,"Friday",3095
"41227","GRANT AVE","05-06-11",16,"Friday",1155
"41228","GRANT AVE","05-06-11",20,"Friday",890
"41229","GRANT AVE","05-07-11",0,"Saturday",422
"41230","GRANT AVE","05-07-11",4,"Saturday",83
"41231","GRANT AVE","05-07-11",12,"Saturday",1880
"41232","GRANT AVE","05-07-11",16,"Saturday",1032
"41233","GRANT AVE","05-07-11",20,"Saturday",808
"41234","GRANT AVE","05-08-11",0,"Sunday",435
"41235","GRANT AVE","05-08-11",4,"Sunday",122
"41236","GRANT AVE","05-08-11",12,"Sunday",1171
"41237","GRANT AVE","05-08-11",16,"Sunday",838
"41238","GRANT AVE","05-08-11",20,"Sunday",662
"41239","GRANT AVE","05-09-11",0,"Monday",337
"41240","GRANT AVE","05-09-11",4,"Monday",59
"41241","GRANT AVE","05-09-11",12,"Monday",4232
"41242","GRANT AVE","05-09-11",16,"Monday",1026
"41243","GRANT AVE","05-09-11",20,"Monday",783
"41244","GRANT AVE","05-10-11",0,"Tuesday",376
"41245","GRANT AVE","05-10-11",4,"Tuesday",68
"41246","GRANT AVE","05-10-11",8,"Tuesday",2083
"41247","GRANT AVE","05-10-11",12,"Tuesday",2320
"41248","GRANT AVE","05-10-11",16,"Tuesday",1068
"41249","GRANT AVE","05-10-11",20,"Tuesday",842
"41250","GRANT AVE","05-11-11",0,"Wednesday",393
"41251","GRANT AVE","05-11-11",4,"Wednesday",87
"41252","GRANT AVE","05-11-11",12,"Wednesday",4424
"41253","GRANT AVE","05-11-11",16,"Wednesday",1052
"41254","GRANT AVE","05-11-11",20,"Wednesday",820
"41255","GRANT AVE","05-12-11",0,"Thursday",377
"41256","GRANT AVE","05-12-11",4,"Thursday",73
"41257","GRANT AVE","05-12-11",12,"Thursday",4410
"41258","GRANT AVE","05-12-11",16,"Thursday",1134
"41259","GRANT AVE","05-12-11",20,"Thursday",840
"41260","GRANT AVE","05-13-11",0,"Friday",369
"41261","GRANT AVE","05-13-11",4,"Friday",70
"41262","GRANT AVE","05-13-11",8,"Friday",553
"41263","GRANT AVE","05-13-11",12,"Friday",3639
"41264","GRANT AVE","05-13-11",16,"Friday",1155
"41265","GRANT AVE","05-13-11",20,"Friday",902
"41266","GRANT AVE","05-14-11",0,"Saturday",433
"41267","GRANT AVE","05-14-11",4,"Saturday",86
"41268","GRANT AVE","05-14-11",8,"Saturday",281
"41269","GRANT AVE","05-14-11",12,"Saturday",1610
"41270","GRANT AVE","05-14-11",16,"Saturday",925
"41271","GRANT AVE","05-14-11",20,"Saturday",819
"41272","GRANT AVE","05-15-11",0,"Sunday",454
"41273","GRANT AVE","05-15-11",4,"Sunday",77
"41274","GRANT AVE","05-15-11",12,"Sunday",1188
"41275","GRANT AVE","05-15-11",16,"Sunday",691
"41276","GRANT AVE","05-15-11",20,"Sunday",575
"41277","GRANT AVE","05-16-11",0,"Monday",311
"41278","GRANT AVE","05-16-11",4,"Monday",71
"41279","GRANT AVE","05-16-11",8,"Monday",878
"41280","GRANT AVE","05-16-11",12,"Monday",1734
"41281","GRANT AVE","05-16-11",16,"Monday",1230
"41282","GRANT AVE","05-16-11",20,"Monday",2131
"41283","GRANT AVE","05-17-11",0,"Tuesday",322
"41284","GRANT AVE","05-17-11",4,"Tuesday",65
"41285","GRANT AVE","05-17-11",8,"Tuesday",1004
"41286","GRANT AVE","05-17-11",12,"Tuesday",3172
"41287","GRANT AVE","05-17-11",16,"Tuesday",1008
"41288","GRANT AVE","05-17-11",20,"Tuesday",740
"41289","GRANT AVE","05-18-11",0,"Wednesday",348
"41290","GRANT AVE","05-18-11",4,"Wednesday",68
"41291","GRANT AVE","05-18-11",8,"Wednesday",1424
"41292","GRANT AVE","05-18-11",12,"Wednesday",2871
"41293","GRANT AVE","05-18-11",16,"Wednesday",1077
"41294","GRANT AVE","05-18-11",20,"Wednesday",731
"41295","GRANT AVE","05-19-11",0,"Thursday",305
"41296","GRANT AVE","05-19-11",4,"Thursday",64
"41297","GRANT AVE","05-19-11",12,"Thursday",4219
